Query ID;Query DOP;Query ID (Mapped);Actual Execution Time (s);Predicted Execution Time (s);Actual Memory Usage (MB);Predicted Memory Usage (MB);Execution Time Q-error;Memory Q-error;Time Calculation Duration (s);Memory Calculation Duration (s)
8;160;49;14.9449;11.512659;16463.872;21189.703;0.29812756549116926;0.2870425013022453;0.0027418136596679688;0.0010051727294921875
10;8;50;23.097;20.051601;7170.048;7246.145;0.15187809691605159;0.010613178600756834;0.0018000602722167969;0.0005559921264648438
10;16;51;13.8174;13.179417499999998;8910.848;9015.489;0.04840748841896869;0.011743102339979217;0.0018985271453857422;0.0006685256958007812
10;32;52;12.3907;9.7137085;8357.888;8805.369;0.2755890296687411;0.0535399612916565;0.0019750595092773438;0.0006930828094482422
10;64;53;11.7144;8.874563999999998;11915.264;12569.061;0.3199972415546275;0.05487054252427814;0.0019283294677734375;0.0006096363067626953
10;96;54;15.654399999999999;11.896218;16474.112;16654.181;0.3159140156980984;0.010930422228524472;0.0018963813781738281;0.0004794597625732422
10;128;55;21.164900000000003;14.465485999999999;25790.464;24458.58;0.4631309311004139;0.054454673983526325;0.0020742416381835938;0.0004980564117431641
10;160;56;22.8989;15.928627;32322.56;30078.33;0.4375940876762323;0.07461285250876637;0.0019779205322265625;0.0005035400390625
11;8;57;8.017520000000001;8.6515705;790.528;814.123;0.07908312046617905;0.029847140139248607;0.001931905746459961;0.0007240772247314453
11;16;58;8.17062;8.5552225;983.04;1078.197;0.047071397274625504;0.09679870605468754;0.0019216537475585938;0.0008630752563476562
11;32;59;8.00202;8.381241;1006.592;1089.659;0.047390658858638135;0.08252300832909465;0.0018405914306640625;0.0006618499755859375
11;64;60;8.639899999999999;9.001106;1421.312;1679.213;0.041806733874234725;0.18145277039805485;0.0015196800231933594;0.0006797313690185547
11;96;61;10.7751;11.4830755;1841.152;2311.875;0.06570477304154965;0.25566764721218016;0.0015339851379394531;0.0006875991821289062
11;128;62;10.387;11.180018999999998;2263.04;2974.612;0.07634726099932587;0.3144319145927601;0.0015096664428710938;0.0005350112915039062
11;160;63;10.3873;11.221444000000002;2688.0;3660.802;0.0803042176504003;0.361905505952381;0.0014903545379638672;0.000675201416015625
12;8;64;33.0781;31.214145999999996;3110.912;3136.169;0.05971504073826028;0.008118841034397528;0.0009114742279052734;0.00036907196044921875
12;16;65;19.5792;19.024962999999996;3443.712;3548.406;0.029132093450063623;0.030401496989295174;0.0008792877197265625;0.0003390312194824219
12;32;66;14.428700000000001;14.710356999999998;4106.24;4463.21;0.019520608232203696;0.08693354504364081;0.0008990764617919922;0.0002849102020263672
12;64;67;15.107700000000001;14.129366999999998;5630.976;6504.826;0.06924110613023227;0.15518624124840885;0.0008833408355712891;0.0002970695495605469
12;96;68;26.6556;18.532458;7321.6;8745.859;0.43831973071246133;0.19452838177447562;0.0009641647338867188;0.000324249267578125
12;128;69;29.799799999999998;24.651894;9369.6;11118.452;0.20882395486529348;0.18665172472677605;0.0008630752563476562;0.0002753734588623047
12;160;70;37.4964;30.0808555;11794.432;13603.048;0.24652039899596612;0.1533449003733287;0.0009107589721679688;0.00030493736267089844
13;8;71;31.65;34.293345;1540.096;1621.98;0.08351800947867294;0.05316811419547873;0.0011210441589355469;0.0006320476531982422
13;16;72;18.6158;11.2885655;1943.552;2193.056;0.6490846423312155;0.1283752634351949;0.0010950565338134766;0.0004703998565673828
