Query ID;Query DOP;Query ID (Mapped);Actual Execution Time (s);Predicted Execution Time (s);Actual Memory Usage (MB);Predicted Memory Usage (MB);Execution Time Q-error;Memory Q-error;Time Calculation Duration (s);Memory Calculation Duration (s)
13;96;75;6.91809;4.328896863358175;6706.176;9609.924;0.5981184625944724;0.4329960919606046;0.0012691020965576172;0.000499725341796875
13;128;76;7.202859999999999;3.8284875234456055;9218.048;12876.15575;0.8813852613831921;0.39684190731052826;0.0013723373413085938;0.0005805492401123047
13;160;77;11.7245;3.518101026903904;11301.888;16253.9525;2.3326217497278967;0.4381625884100073;0.0013914108276367188;0.0007054805755615234
14;8;78;11.3656;10.84029832529649;1378.304;1477.660625;0.0484582304785548;0.07208614717798101;0.0012214183807373047;0.0005102157592773438
14;16;79;9.281450000000001;7.94899649547413;1701.888;1898.348125;0.1676253732511419;0.11543657690752851;0.0010335445404052734;0.0003952980041503906
14;32;80;6.70662;7.012938949026167;2417.664;2825.581125;0.04567411736853555;0.16872366259331328;0.0010423660278320312;0.00031280517578125
14;64;81;6.473529999999999;7.564096912860871;4099.072;4866.82025;0.16846556868677065;0.18729806404961913;0.0010533332824707031;0.00039505958557128906
14;96;82;8.33695;8.653760000308354;5986.304;7088.978125;0.03800070772984765;0.18419948686201026;0.0010082721710205078;0.0003132820129394531
14;128;83;9.37869;9.878049368787558;8381.44;9397.252875;0.05324404248221826;0.12119789379867907;0.0010280609130859375;0.0003135204315185547
14;160;84;11.4873;11.156189249539375;11322.368;11792.95325;0.029679556616906133;0.04156244082509941;0.0010573863983154297;0.0004150867462158203
15;8;85;74.3318;161.5973590810239;226.304;83.6912265625;1.1740003481823917;1.704034930483398;0.0007886886596679688;0.000392913818359375
15;16;86;75.0543;161.5973590810239;226.304;83.6912265625;1.1530726298296554;1.704034930483398;0.0006933212280273438;0.00027871131896972656
15;32;87;73.4069;161.5973590810239;226.304;83.6912265625;1.2013919547212035;1.704034930483398;0.0005943775177001953;0.0003955364227294922
15;64;88;71.616;161.5973590810239;226.304;83.6912265625;1.2564421230035734;1.704034930483398;0.0005848407745361328;0.00027060508728027344
15;96;89;74.9252;161.5973590810239;226.304;83.6912265625;1.15678248547917;1.704034930483398;0.0005958080291748047;0.0002651214599609375
15;128;90;68.8105;161.5973590810239;226.304;83.6912265625;1.3484404136145485;1.704034930483398;0.0006167888641357422;0.0002574920654296875
15;160;91;73.4046;161.5973590810239;226.304;83.6912265625;1.2014609313452276;1.704034930483398;0.0006120204925537109;0.00026679039001464844
16;8;92;4.688470000000001;3.9317853950198267;1959.936;2496.281;0.19245318066917472;0.2736543438153083;0.0018019676208496094;0.0009281635284423828
16;16;93;2.87656;2.902394188454898;3939.328;4825.3745;0.008980931548411286;0.22492326102319993;0.001737356185913086;0.0007917881011962891
16;32;94;3.24891;3.016387796324339;7614.464;13790.525;0.0770863096446035;0.8110959615804869;0.001707315444946289;0.0007119178771972656
16;64;95;2.53101;3.4811740099380852;4575.232;11708.602;0.3754090303626161;1.55912749342547;0.0018429756164550781;0.0007421970367431641
16;96;96;3.2244099999999998;3.0545192836411745;6730.752;14808.2995;0.055619461061743536;1.2000958436739313;0.0018265247344970703;0.0007998943328857422
16;128;97;4.38579;2.841336521462181;10678.272;18057.3355;0.5435658419450531;0.6910353566569571;0.0017659664154052734;0.0008168220520019531
16;160;98;4.821890000000001;2.728646955705166;13550.592;21424.718;0.7671359022530184;0.5810909220792715;0.0018458366394042969;0.0006809234619140625
17;8;99;106.701;39.48993571868837;15341.568;13447.518;1.7019795818382253;0.14084755268593052;0.0015513896942138672;0.0007717609405517578
17;16;100;72.17160000000001;33.00565777160526;25609.216;22888.824;1.1866432870212082;0.11885241461072882;0.0016586780548095703;0.0008356571197509766
17;32;101;47.586800000000004;23.07070128041804;36158.464;24228.949;1.0626507803813814;0.4923661773360455;0.0016777515411376953;0.0007207393646240234
17;64;102;34.3559;16.55196722700745;45862.912;27073.51;1.0756384741955207;0.6940142596951782;0.001764535903930664;0.0006694793701171875
17;96;103;33.0478;15.388959728375575;51748.864;30165.137;1.1475005837505337;0.7155189449330199;0.001664876937866211;0.0006740093231201172
17;128;104;36.8939;15.874986764039098;56451.072;33407.475;1.3240271345343175;0.6897736808902799;0.0016760826110839844;0.0006313323974609375
17;160;105;44.653;17.09224050863683;61206.528;36755.043;1.6124720148558946;0.6652552413011732;0.0016562938690185547;0.0007627010345458984
18;8;106;89.3023;582.4814442709592;22435.84;16956.045;5.522580541273395;0.32317648366703433;0.002655029296875;0.0009448528289794922
18;16;107;46.6372;568.2633630807828;22571.008;24546.677;11.184765875326624;0.08753127020290807;0.002531290054321289;0.0009286403656005859
18;32;108;29.7672;559.6989138706298;23708.672;26555.879;17.802538158464007;0.12009137416047588;0.002556324005126953;0.0008609294891357422
18;64;109;24.813;556.8915825002023;26779.648;31105.071;21.443540986587767;0.16151903863710237;0.002562284469604492;0.0008487701416015625
18;96;110;24.6986;555.9026717269417;27802.624;35918.525;21.507456767871123;0.2919113318224926;0.002414703369140625;0.0008146762847900391
18;128;111;42.7542;556.197538251632;42009.6;55840.763;12.009190635110283;0.3292381503275441;0.0026383399963378906;0.0008897781372070312
18;160;112;39.662;556.8675948031637;46539.776;61010.671;13.04033066419151;0.31093606896603876;0.0025756359100341797;0.0008206367492675781
19;8;113;36.170199999999994;14.110301886100322;911.36;1014.1400625;1.5633895214977849;0.11277657841028788;0.001092672348022461;0.00038504600524902344
19;16;114;19.8918;11.36537390372157;1243.136;1435.49775;0.7502107865968637;0.15473910336439456;0.0010614395141601562;0.00042819976806640625
19;32;115;15.312;10.281387787751854;2057.216;2363.3319375;0.4892931106286138;0.1488010678023115;0.001050710678100586;0.0003006458282470703
19;64;116;13.8376;10.316350480148568;4067.328;4407.577625;0.3413270542356295;0.08365433645872677;0.001049041748046875;0.00030684471130371094
19;96;117;12.8922;10.840854266993702;6083.584;6605.9775;0.18922362412451865;0.0858693658212002;0.001027822494506836;0.00029778480529785156
19;128;118;14.5314;11.487743327435107;9583.616;8914.896;0.26494817875117493;0.07501153126183402;0.0010459423065185547;0.00032329559326171875
19;160;119;17.2318;12.183586497200652;12306.432;11309.891125;0.41434543957637127;0.08811233140849528;0.0009179115295410156;0.0002834796905517578
20;8;120;28.1264;23.921827623985706;9208.832;12571.537;0.1757630078313286;0.3651608586192039;0.0022509098052978516;0.0010190010070800781
20;16;121;15.7675;13.264221536658704;9899.008;13782.605;0.18872411444749426;0.39232183669313136;0.002286195755004883;0.0008838176727294922
20;32;122;10.6614;7.895368943303824;10376.192;14474.347;0.35033588380212266;0.3949575142788415;0.0016887187957763672;0.0007998943328857422
20;64;123;10.0157;6.773529559165239;12646.4;17449.686;0.47865302904713714;0.37981449266194334;0.0016481876373291016;0.0007624626159667969
20;96;124;19.801;9.806478073465826;17060.864;22965.298;1.0191754727497075;0.34608059709051076;0.001600503921508789;0.0006177425384521484
20;128;125;21.5864;9.470337296831607;20203.52;26141.492;1.279369712335583;0.2939077942853523;0.0016052722930908203;0.0005617141723632812
20;160;126;28.1511;10.925279009723663;23436.288;28935.092;1.5766939201227808;0.23462777040459648;0.0016515254974365234;0.0006971359252929688
21;8;127;105.791;154.70866861848032;46773.248;46795.738;0.4623991513312127;0.0004808304097247973;0.0025207996368408203;0.0008707046508789062
21;16;128;61.5969;93.26969308959654;47655.936;48314.58;0.5141945956630374;0.013820817620705306;0.002599477767944336;0.0008730888366699219
21;32;129;31.475;63.34858156276967;49342.464;50876.045;1.012663433288949;0.03108034896676415;0.002414226531982422;0.0008301734924316406
21;64;130;45.3326;49.81249517275403;53789.696;57279.203;0.09882281565041562;0.06487314968279434;0.0024292469024658203;0.0009357929229736328
21;96;131;39.715900000000005;46.61104362198388;56747.008;64032.523;0.17361166741742928;0.12838588776345716;0.0023107528686523438;0.0007522106170654297
21;128;132;49.7629;45.996379364410735;64876.544;71202.713;0.08188732869056148;0.09751088159073329;0.002381563186645508;0.0008981227874755859
21;160;133;51.428;46.44084461797357;69030.912;78630.618;0.10738726702865131;0.139063873297806;0.002315998077392578;0.0008161067962646484
22;8;134;40.336;33.17870511711016;576.512;634.58421875;0.2157195362997708;0.1007302861865842;0.001224517822265625;0.000553131103515625
22;16;135;34.8926;24.484895458403976;882.688;1055.17621875;0.4250663254526488;0.1954124432981983;0.001199483871459961;0.0004425048828125
22;32;136;29.1899;22.546072231791168;1513.472;1979.53821875;0.2946778356737756;0.3079450553099099;0.0012345314025878906;0.0003790855407714844
22;64;137;29.1579;22.546933333254604;2889.728;4014.43425;0.2932091282229874;0.38920834417633765;0.0012204647064208984;0.00047016143798828125
22;96;138;27.750799999999998;22.547220367075752;4244.48;6203.27925;0.2307858595520138;0.46149333958458993;0.0011987686157226562;0.0003337860107421875
22;128;139;29.1508;22.547363883986325;6148.096;8499.16825;0.2928695412018252;0.38240656131589357;0.0011522769927978516;0.0004291534423828125
22;160;140;31.6263;22.54744999413267;7558.144;10878.38625;0.4026552895440434;0.439293330479017;0.0011701583862304688;0.0004112720489501953
