Query ID;Query DOP;Query ID (Mapped);Actual Execution Time (s);Predicted Execution Time (s);Actual Memory Usage (MB);Predicted Memory Usage (MB);Execution Time Q-error;Memory Q-error;Time Calculation Duration (s);Memory Calculation Duration (s)
52;64;199;779.805;753.5230966748001;60.416;2042.106875;0.03487869640781893;32.800762629104874;0.00193023681640625;0.0011625289916992188
52;96;200;792.201;753.66257714355;60.416;2042.106875;0.05113485003131513;32.800762629104874;0.0019168853759765625;0.0010328292846679688
53;8;201;805.447;737.9204432920815;160.768;2139.844875;0.09150926407007054;12.3101417881668;0.002043485641479492;0.0011458396911621094
53;16;202;795.443;737.9769784483315;250.88;2257.206875;0.0778696669813419;7.997157505580358;0.0022110939025878906;0.001066446304321289
55;8;203;3.91609;4.845222080442367;336.896;2027.08225;0.23726014479809376;5.016937719652356;0.0017385482788085938;0.001058340072631836
55;16;204;2.40947;2.810910384939473;480.256;2314.56075;0.16660941407839602;3.8194311991937635;0.0015690326690673828;0.0009377002716064453
55;32;205;1.94995;1.9304124094211468;964.608;2988.10225;0.010120941247322213;2.0977373710356955;0.001791238784790039;0.001009225845336914
55;64;206;1.87401;1.7574674490439144;2035.712;4253.120625;0.06631277923211965;1.089254582671812;0.0015878677368164062;0.0008945465087890625
55;96;207;2.39852;1.954876433107222;3247.104;5733.708;0.2269419996984765;0.7657913020340588;0.0017404556274414062;0.0008792877197265625
56;8;208;2726.82;1588.4666517442943;110.592;240.929875;0.7166366048702884;1.1785470468026622;0.004252910614013672;0.00223541259765625
56;16;209;2694.73;1588.4164017442943;110.592;240.929875;0.6964884000447396;1.1785470468026622;0.005171775817871094;0.0023391246795654297
56;32;210;4482.83;1588.4974876817942;112.64;240.929875;1.8220567138208748;1.138937100497159;0.004996299743652344;0.0022430419921875
56;64;211;2861.09;1588.2402415880442;110.592;240.929875;0.8014214254760748;1.1785470468026622;0.0049855709075927734;0.002163410186767578
56;96;212;2707.41;1588.4955697130442;110.592;240.929875;0.7043862454643695;1.1785470468026622;0.00496363639831543;0.002008199691772461
58;8;213;5.94168;8.733048363910243;1116.16;1499.3426875;0.4697944628304187;0.34330444335937504;0.0061037540435791016;0.003017425537109375
58;16;214;5.83047;60.41457154016197;684.032;1099.47375;9.361869890448277;0.6073425658448728;0.005584001541137695;0.0025091171264648438
58;32;215;5.00731;60.12394679187239;1319.936;2054.09128125;11.007234781124472;0.5562052108965889;0.0050048828125;0.0026607513427734375
58;64;216;5.37513;60.07838776554168;2511.872;4176.901875;10.177104138047206;0.6628641407683193;0.005387544631958008;0.002912759780883789
58;96;217;6.023029999999999;60.151027848169214;3725.312;6461.686625;8.986838492946111;0.7345356912387473;0.005162954330444336;0.002552032470703125
59;8;218;182.11;64.6644902680397;293.888;2073.763625;1.8162288026262767;6.056305888637849;0.002726316452026367;0.001222848892211914
59;16;219;177.7;64.6644902680397;292.864;2073.763625;1.748030631083902;6.080978286849869;0.0027015209197998047;0.0009951591491699219
59;32;220;182.757;64.6644902680397;304.128;2073.763625;1.826234294006757;5.8187198317813555;0.0023140907287597656;0.0010540485382080078
59;64;221;182.83;64.6644902680397;292.864;2073.763625;1.8273631979801341;6.080978286849869;0.0024521350860595703;0.0011014938354492188
59;96;222;181.664;64.6644902680397;292.864;2073.763625;1.809331663282082;6.080978286849869;0.002599477767944336;0.0012404918670654297
61;8;223;12.4602;23.121577622074255;1078.272;1557.197125;0.8556345501736933;0.44415984556772314;0.0058879852294921875;0.00283050537109375
61;16;224;5.738779999999999;22.641056754788757;2017.28;3125.94203125;2.94527351715674;0.5495826217728823;0.005820035934448242;0.00244903564453125
61;32;225;16.2434;34.057077743987;1989.632;2796.3633125;1.0966717401521233;0.4054676002899029;0.004758596420288086;0.002468585968017578
61;64;226;5.48482;33.83441764554978;1889.28;2925.04925;5.1687380161153476;0.5482349095951897;0.004464864730834961;0.002137899398803711
61;96;227;9.32551;34.7104096211354;2685.952;4115.1165625;2.7220923704049853;0.5320886458507077;0.004136562347412109;0.002233743667602539
62;8;228;2.89726;2.2148790670655667;308.224;4326.21125;0.30808947679409937;13.035932471189785;0.002177715301513672;0.001300811767578125
62;16;229;1.68204;1.8849894845746458;573.44;4621.31125;0.12065675285643973;7.058927263532366;0.002058744430541992;0.0010476112365722656
62;32;230;1.19729;1.9742417706273496;1159.168;5279.137;0.6489252984885445;3.554246666574647;0.002152681350708008;0.0008137226104736328
62;64;231;1.15875;3.0570587550424038;2604.032;6648.8975;1.638238407803585;1.5533086766982893;0.0021741390228271484;0.0012202262878417969
62;96;232;1.81479;4.273604024531692;3755.008;8153.7265;1.35487523324004;1.1714271980246114;0.0021982192993164062;0.0009415149688720703
65;8;233;13.475200000000001;20.406234867676748;4909.056;2730.3925;0.5143548791614778;0.7979305173157338;0.0029344558715820312;0.0012650489807128906
65;16;234;7.24665;11.750535256475212;5094.4;3392.38525;0.6215127343634939;0.5017162334378149;0.0029234886169433594;0.0012888908386230469
65;32;235;4.77536;7.393255399070665;6267.904;5219.27125;0.5482090144137124;0.20091554927328215;0.0031626224517822266;0.0016818046569824219
65;64;236;5.71686;5.245617296356008;9112.576;9473.76025;0.0898355097256811;0.039635801117049674;0.0032320022583007812;0.0018284320831298828
65;96;237;7.19011;4.570886559080796;12468.224;13581.2195;0.5730230682963897;0.08926656274381983;0.003543853759765625;0.0014543533325195312
66;8;238;5.14692;6.219852570376665;871.424;10521.128;0.2084610933095259;11.073488910105757;0.005096912384033203;0.00220489501953125
66;16;239;4.50964;4.2792895102129265;1717.248;11022.198;0.05382914365511393;5.418524290026833;0.0051000118255615234;0.0024869441986083984
66;32;240;3.79667;45.929502501925505;2505.728;7964.328;11.097312250452502;2.1784487382509194;0.003840923309326172;0.001787424087524414
66;64;241;5.65289;46.052154334503214;7371.776;11604.4565;7.146656725056246;0.5741737811892276;0.004078865051269531;0.001821279525756836
66;96;242;8.18759;46.38472301953232;13161.472;14811.3135;4.665247407299623;0.12535387379162444;0.0042722225189208984;0.0019228458404541016
67;8;243;381.073;20.90614005434138;53564.416;3621.1995;17.22780288515604;13.791898651261826;0.0031425952911376953;0.0014684200286865234
67;16;244;188.865;14.153271188782618;57133.056;3947.9295;12.344264903910533;13.471650519595144;0.0030639171600341797;0.0016045570373535156
67;32;245;95.61210000000001;7.870320051194474;53181.44;5511.952;11.148438612161524;8.648385907569587;0.0031604766845703125;0.0015113353729248047
67;64;246;56.246900000000004;6.400466052119596;62148.608;8613.383;7.787938181684929;6.215354060071403;0.002949953079223633;0.0014913082122802734
67;96;247;44.6594;6.666971853489805;65287.168;12026.459;5.698603351178568;4.428627661724868;0.0025107860565185547;0.0012309551239013672
68;8;248;12.002600000000001;12.731209328707308;1011.712;1339.4413125;0.060704291462458704;0.32393538131404975;0.003283977508544922;0.0016837120056152344
68;16;249;7.42731;12.728412674020976;1827.84;2503.724625;0.7137311723922894;0.369772313222164;0.003488779067993164;0.001466512680053711
68;32;250;5.57;12.698143577419222;1649.664;2187.37575;1.2797385237736485;0.3259522848289107;0.0031354427337646484;0.001619100570678711
68;64;251;7.3135900000000005;12.722787632808089;1198.08;1561.72075;0.7396090883968187;0.30351958967681614;0.002489328384399414;0.0010318756103515625
68;96;252;6.95345;12.749430271292725;1661.952;2233.52575;0.833540224103535;0.3439171227568545;0.002261638641357422;0.0012323856353759766
69;8;253;3.25713;3.0905238228486227;1383.424;3442.4685;0.05390871797189756;1.4883683527248333;0.004316806793212891;0.0019545555114746094
69;16;254;3.6109299999999998;2.924428842537105;2178.048;4819.0475;0.23474708889388363;1.2125533964357076;0.004267692565917969;0.0019059181213378906
69;32;255;3.5873000000000004;4.904549946047366;3734.528;7488.041;0.36719815628672414;1.0050836410919932;0.004475831985473633;0.002017974853515625
69;64;256;5.94211;4.106656287160144;4828.16;11628.631;0.44694602725301813;1.408501582383351;0.0035889148712158203;0.0018429756164550781
69;96;257;6.34262;4.1873669139237455;7633.92;15655.244;0.514703662320503;1.0507477154594231;0.0038957595825195312;0.0021762847900390625
70;8;258;29.0834;10.33433923056781;16358.4;4594.657;1.8142486279117471;2.5603092896814714;0.003800630569458008;0.002271890640258789
70;16;259;14.420200000000001;8.2511896261327;17096.704;5551.6705;0.7476510240813228;2.0795602873045147;0.003756999969482422;0.001962900161743164
70;32;260;9.9945;8.876522912498926;18274.304;7673.236;0.1259476372135382;1.3815641797020186;0.003646373748779297;0.0020155906677246094
70;64;261;8.3548;12.540164196063811;21070.848;12297.8635;0.5009532479609102;0.7133746849605218;0.0037627220153808594;0.0020437240600585938
70;96;262;9.098360000000001;16.738501895602987;24243.2;17260.726;0.8397273679655437;0.4045295661376005;0.003496885299682617;0.0017621517181396484
71;8;263;9.07635;7.070513667448737;468.992;1040.4509375;0.283690326741852;1.2184833376688728;0.0030317306518554688;0.0014910697937011719
71;16;264;5.48514;5.003735875200711;668.672;1375.5960625;0.09620894004122049;1.0572060180477125;0.002897977828979492;0.0013689994812011719
71;32;265;4.677770000000001;4.791839208787307;1278.976;2314.08925;0.0243853820917459;0.8093296903147518;0.0027856826782226562;0.0011992454528808594
71;64;266;4.61;4.828372619881448;2579.456;3894.95725;0.04736933186148562;0.5099917385681323;0.002833843231201172;0.0012753009796142578
71;96;267;5.520779999999999;4.781970197529222;6097.92;13015.7975;0.1544990395072956;1.1344651126941647;0.002883434295654297;0.0010499954223632812
72;8;268;26.075599999999998;12.733266932946444;12904.448;15118.254;1.047832668341476;0.17155371543207432;0.004530429840087891;0.0018188953399658203
72;16;269;16.699900000000003;10.245077810208175;13880.32;16714.752;0.6300413046507323;0.2042050903725563;0.004849433898925781;0.0019099712371826172
72;32;270;37.5801;55.729402740937246;27882.496;19528.042;0.48294982559751687;0.42781831378691226;0.0043010711669921875;0.0017826557159423828
